git_hash=e04fc47,max_arr_sz=12500000000
n,duration_ns
3000000002,743000.000000
3000000002,791000.000000
3000000002,768000.000000
3000000002,761000.000000
3000000002,745000.000000
3000000002,409000.000000
3000000002,771000.000000
3000000002,740000.000000
3000000002,853000.000000
3000000002,437000.000000
3000000002,433000.000000
3000000002,767000.000000
3000000002,796000.000000
3000000002,710000.000000
3000000002,803000.000000
3000000002,758000.000000
3000000002,762000.000000
3000000002,773000.000000
3000000002,893000.000000
3000000002,781000.000000
3000000002,708000.000000
3000000002,773000.000000
3000000002,687000.000000
3000000002,751000.000000
3000000002,769000.000000
3000000002,747000.000000
3125000002,798000.000000
3125000002,502000.000000
3125000002,775000.000000
3125000002,804000.000000
3125000002,848000.000000
3125000002,742000.000000
3125000002,801000.000000
3125000002,855000.000000
3125000002,853000.000000
3125000002,943000.000000
3125000002,804000.000000
3125000002,875000.000000
3125000002,775000.000000
3125000002,526000.000000
3125000002,828000.000000
3125000002,828000.000000
3125000002,810000.000000
3125000002,830000.000000
3125000002,856000.000000
3125000002,1039000.000000
3125000002,612000.000000
3125000002,889000.000000
3125000002,801000.000000
3125000002,792000.000000
3125000002,823000.000000
3125000002,878000.000000
3125000002,998000.000000
3125000002,763000.000000
3125000002,630000.000000
3125000002,677000.000000
3250000002,662000.000000
3250000002,686000.000000
3250000002,676000.000000
3250000002,583000.000000
3250000002,583000.000000
3250000002,583000.000000
3250000002,559000.000000
3250000002,618000.000000
3250000002,437000.000000
3250000002,677000.000000
3250000002,714000.000000
3250000002,789000.000000
3250000002,740000.000000
3250000002,922000.000000
3250000002,686000.000000
3250000002,714000.000000
3250000002,826000.000000
3250000002,830000.000000
3250000002,735000.000000
3250000002,708000.000000
3250000002,833000.000000
3250000002,668000.000000
3250000002,739000.000000
3250000002,730000.000000
3250000002,727000.000000
3250000002,750000.000000
3250000002,761000.000000
3250000002,797000.000000
3250000002,670000.000000
3250000002,732000.000000
3375000002,852000.000000
3375000002,1005000.000000
3375000002,780000.000000
3375000002,750000.000000
3375000002,776000.000000
3375000002,761000.000000
3375000002,708000.000000
3375000002,518000.000000
3375000002,807000.000000
3375000002,715000.000000
3375000002,670000.000000
3375000002,449000.000000
3375000002,502000.000000
3375000002,671000.000000
3375000002,753000.000000
3375000002,412000.000000
3375000002,448000.000000
3375000002,476000.000000
3375000002,753000.000000
3375000002,660000.000000
3375000002,771000.000000
3375000002,681000.000000
3375000002,857000.000000
3375000002,817000.000000
3375000002,1232000.000000
3375000002,722000.000000
3375000002,465000.000000
3375000002,758000.000000
3375000002,702000.000000
3375000002,439000.000000
3500000002,691000.000000
3500000002,762000.000000
3500000002,664000.000000
3500000002,633000.000000
3500000002,679000.000000
3500000002,701000.000000
3500000002,577000.000000
3500000002,666000.000000
3500000002,740000.000000
3500000002,680000.000000
3500000002,600000.000000
3500000002,443000.000000
3500000002,584000.000000
3500000002,571000.000000
3500000002,577000.000000
3500000002,750000.000000
3500000002,396000.000000
3500000002,396000.000000
3500000002,434000.000000
3500000002,716000.000000
3500000002,690000.000000
3500000002,498000.000000
3500000002,510000.000000
3500000002,707000.000000
3500000002,610000.000000
3500000002,633000.000000
3500000002,704000.000000
3500000002,687000.000000
3500000002,654000.000000
3500000002,660000.000000
3625000002,683000.000000
3625000002,684000.000000
3625000002,692000.000000
3625000002,648000.000000
3625000002,744000.000000
3625000002,448000.000000
3625000002,502000.000000
3625000002,447000.000000
3625000002,609000.000000
3625000002,723000.000000
3625000002,736000.000000
3625000002,749000.000000
3625000002,733000.000000
3625000002,836000.000000
3625000002,544000.000000
3625000002,549000.000000
3625000002,457000.000000
3625000002,710000.000000
3625000002,782000.000000
3625000002,698000.000000
3625000002,625000.000000
3625000002,559000.000000
3625000002,652000.000000
3625000002,557000.000000
3625000002,697000.000000
3625000002,822000.000000
3625000002,423000.000000
3625000002,742000.000000
3625000002,502000.000000
3625000002,724000.000000
3750000002,814000.000000
3750000002,17585000.000000
3750000002,813000.000000
3750000002,821000.000000
3750000002,811000.000000
3750000002,791000.000000
3750000002,472000.000000
3750000002,791000.000000
3750000002,802000.000000
3750000002,1129000.000000
3750000002,494000.000000
3750000002,813000.000000
3750000002,824000.000000
3750000002,1083000.000000
3750000002,849000.000000
3750000002,842000.000000
3750000002,774000.000000
3750000002,632000.000000
3750000002,647000.000000
3750000002,779000.000000
3750000002,849000.000000
3750000002,805000.000000
3750000002,819000.000000
3750000002,781000.000000
3750000002,820000.000000
3750000002,856000.000000
3750000002,450000.000000
3750000002,842000.000000
3750000002,773000.000000
3750000002,668000.000000
3875000002,742000.000000
3875000002,958000.000000
3875000002,743000.000000
3875000002,734000.000000
3875000002,733000.000000
3875000002,827000.000000
3875000002,518000.000000
3875000002,513000.000000
3875000002,735000.000000
3875000002,660000.000000
3875000002,647000.000000
3875000002,408000.000000
3875000002,748000.000000
3875000002,705000.000000
3875000002,712000.000000
3875000002,903000.000000
3875000002,699000.000000
3875000002,706000.000000
3875000002,717000.000000
3875000002,708000.000000
3875000002,652000.000000
3875000002,793000.000000
3875000002,706000.000000
3875000002,752000.000000
3875000002,747000.000000
3875000002,857000.000000
3875000002,440000.000000
3875000002,698000.000000
3875000002,686000.000000
3875000002,751000.000000
4000000002,773000.000000
4000000002,799000.000000
4000000002,435000.000000
4000000002,749000.000000
4000000002,478000.000000
4000000002,765000.000000
4000000002,824000.000000
4000000002,769000.000000
4000000002,794000.000000
4000000002,664000.000000
4000000002,584000.000000
4000000002,829000.000000
4000000002,447000.000000
4000000002,711000.000000
4000000002,797000.000000
4000000002,721000.000000
4000000002,757000.000000
4000000002,794000.000000
4000000002,841000.000000
4000000002,450000.000000
4000000002,691000.000000
4000000002,757000.000000
4000000002,756000.000000
4000000002,807000.000000
4000000002,473000.000000
4000000002,458000.000000
4000000002,777000.000000
4000000002,588000.000000
4000000002,613000.000000
4000000002,560000.000000
4125000002,511000.000000
4125000002,517000.000000
4125000002,691000.000000
4125000002,707000.000000
4125000002,403000.000000
4125000002,694000.000000
4125000002,668000.000000
4125000002,691000.000000
4125000002,724000.000000
4125000002,687000.000000
4125000002,577000.000000
4125000002,397000.000000
4125000002,633000.000000
4125000002,719000.000000
4125000002,643000.000000
4125000002,468000.000000
4125000002,573000.000000
4125000002,719000.000000
4125000002,683000.000000
4125000002,673000.000000
4125000002,801000.000000
4125000002,934000.000000
4125000002,695000.000000
4125000002,468000.000000
4125000002,381000.000000
4125000002,665000.000000
4125000002,494000.000000
4125000002,655000.000000
4125000002,438000.000000
4125000002,671000.000000
4250000002,731000.000000
4250000002,695000.000000
4250000002,727000.000000
4250000002,680000.000000
4250000002,428000.000000
4250000002,427000.000000
4250000002,731000.000000
4250000002,726000.000000
4250000002,704000.000000
4250000002,812000.000000
4250000002,997000.000000
4250000002,706000.000000
4250000002,722000.000000
4250000002,728000.000000
4250000002,795000.000000
4250000002,758000.000000
4250000002,737000.000000
4250000002,708000.000000
4250000002,749000.000000
4250000002,755000.000000
4250000002,698000.000000
4250000002,740000.000000
4250000002,710000.000000
4250000002,755000.000000
4250000002,421000.000000
4250000002,765000.000000
4250000002,701000.000000
4250000002,693000.000000
4250000002,732000.000000
4250000002,751000.000000
4375000002,824000.000000
4375000002,619000.000000
4375000002,690000.000000
4375000002,521000.000000
4375000002,480000.000000
4375000002,661000.000000
4375000002,521000.000000
4375000002,628000.000000
4375000002,546000.000000
4375000002,471000.000000
4375000002,825000.000000
4375000002,734000.000000
4375000002,898000.000000
4375000002,920000.000000
4375000002,488000.000000
4375000002,828000.000000
4375000002,1481000.000000
4375000002,824000.000000
4375000002,844000.000000
4375000002,815000.000000
4375000002,783000.000000
4375000002,836000.000000
4375000002,729000.000000
4375000002,459000.000000
4375000002,444000.000000
4375000002,812000.000000
4375000002,776000.000000
4375000002,779000.000000
4375000002,781000.000000
4375000002,813000.000000
4500000002,1173000.000000
4500000002,769000.000000
4500000002,758000.000000
4500000002,731000.000000
4500000002,621000.000000
4500000002,631000.000000
4500000002,633000.000000
4500000002,596000.000000
4500000002,719000.000000
4500000002,726000.000000
4500000002,669000.000000
4500000002,711000.000000
4500000002,550000.000000
4500000002,567000.000000
4500000002,905000.000000
4500000002,510000.000000
4500000002,563000.000000
4500000002,771000.000000
4500000002,719000.000000
4500000002,694000.000000
4500000002,697000.000000
4500000002,738000.000000
4500000002,731000.000000
4500000002,687000.000000
4500000002,634000.000000
4500000002,649000.000000
4500000002,742000.000000
4500000002,533000.000000
4500000002,737000.000000
4500000002,715000.000000
4625000002,709000.000000
4625000002,1114000.000000
4625000002,822000.000000
4625000002,769000.000000
4625000002,675000.000000
4625000002,875000.000000
4625000002,717000.000000
4625000002,739000.000000
4625000002,729000.000000
4625000002,763000.000000
4625000002,722000.000000
4625000002,594000.000000
4625000002,774000.000000
4625000002,787000.000000
4625000002,781000.000000
4625000002,761000.000000
4625000002,711000.000000
4625000002,768000.000000
4625000002,730000.000000
4625000002,776000.000000
4625000002,784000.000000
4625000002,803000.000000
4625000002,922000.000000
4625000002,722000.000000
4625000002,529000.000000
4625000002,615000.000000
4625000002,671000.000000
4625000002,700000.000000
4625000002,538000.000000
4625000002,778000.000000
4750000002,633000.000000
4750000002,654000.000000
4750000002,398000.000000
4750000002,544000.000000
4750000002,564000.000000
4750000002,629000.000000
4750000002,636000.000000
4750000002,665000.000000
4750000002,679000.000000
4750000002,484000.000000
4750000002,899000.000000
4750000002,682000.000000
4750000002,662000.000000
4750000002,587000.000000
4750000002,399000.000000
4750000002,372000.000000
4750000002,485000.000000
4750000002,487000.000000
4750000002,464000.000000
4750000002,641000.000000
4750000002,461000.000000
4750000002,459000.000000
4750000002,355000.000000
4750000002,700000.000000
4750000002,632000.000000
4750000002,502000.000000
4750000002,482000.000000
4750000002,633000.000000
4750000002,648000.000000
4750000002,687000.000000
4875000002,769000.000000
4875000002,736000.000000
4875000002,754000.000000
4875000002,717000.000000
4875000002,795000.000000
4875000002,520000.000000
4875000002,705000.000000
4875000002,714000.000000
4875000002,732000.000000
4875000002,743000.000000
4875000002,759000.000000
4875000002,736000.000000
4875000002,722000.000000
4875000002,627000.000000
4875000002,591000.000000
4875000002,761000.000000
4875000002,508000.000000
4875000002,788000.000000
4875000002,724000.000000
4875000002,771000.000000
4875000002,441000.000000
4875000002,729000.000000
4875000002,769000.000000
4875000002,738000.000000
4875000002,931000.000000
4875000002,455000.000000
4875000002,726000.000000
4875000002,426000.000000
4875000002,437000.000000
4875000002,642000.000000
5000000002,678000.000000
5000000002,808000.000000
5000000002,756000.000000
5000000002,898000.000000
5000000002,836000.000000
5000000002,765000.000000
5000000002,761000.000000
5000000002,773000.000000
5000000002,798000.000000
5000000002,864000.000000
5000000002,880000.000000
5000000002,812000.000000
5000000002,835000.000000
5000000002,771000.000000
5000000002,491000.000000
5000000002,487000.000000
5000000002,796000.000000
5000000002,826000.000000
5000000002,816000.000000
5000000002,773000.000000
5000000002,763000.000000
5000000002,947000.000000
5000000002,823000.000000
5000000002,876000.000000
5000000002,862000.000000
5000000002,682000.000000
5000000002,866000.000000
5000000002,460000.000000
5000000002,748000.000000
5000000002,820000.000000
5125000002,650000.000000
5125000002,769000.000000
5125000002,780000.000000
5125000002,588000.000000
5125000002,738000.000000
5125000002,725000.000000
5125000002,605000.000000
5125000002,679000.000000
5125000002,553000.000000
5125000002,695000.000000
5125000002,698000.000000
5125000002,957000.000000
5125000002,675000.000000
5125000002,705000.000000
5125000002,667000.000000
5125000002,516000.000000
5125000002,449000.000000
5125000002,671000.000000
5125000002,746000.000000
5125000002,612000.000000
5125000002,432000.000000
5125000002,676000.000000
5125000002,656000.000000
5125000002,685000.000000
5125000002,626000.000000
5125000002,443000.000000
5125000002,643000.000000
5125000002,582000.000000
5125000002,694000.000000
5125000002,782000.000000
5250000002,638000.000000
5250000002,786000.000000
5250000002,755000.000000
5250000002,785000.000000
5250000002,760000.000000
5250000002,892000.000000
5250000002,820000.000000
5250000002,470000.000000
5250000002,852000.000000
5250000002,712000.000000
5250000002,713000.000000
5250000002,794000.000000
5250000002,667000.000000
5250000002,605000.000000
5250000002,800000.000000
5250000002,782000.000000
5250000002,750000.000000
5250000002,648000.000000
5250000002,487000.000000
5250000002,489000.000000
5250000002,719000.000000
5250000002,908000.000000
5250000002,813000.000000
5250000002,774000.000000
5250000002,811000.000000
5250000002,776000.000000
5250000002,816000.000000
